id,group,pred_score,is_recid,groundTruthLabel,c_charge_degree,priors_count
1655,0,2,1,1,M,1
1656,0,2,0,0,M,0
1657,0,1,0,0,F,0
1658,1,1,0,0,M,0
1660,0,10,1,1,F,9
1663,1,1,0,0,M,1
1664,0,8,0,0,M,2
1665,0,6,0,0,M,1
1667,0,5,1,1,M,0
1668,0,9,0,0,M,18
1669,1,10,1,1,F,5
1670,0,6,1,1,F,1
1672,1,8,0,0,F,0
1680,0,2,0,0,F,8
1681,0,2,0,0,F,7
1682,0,1,0,0,F,3
1684,1,7,0,0,F,2
1685,0,6,1,1,F,0
1686,1,5,1,1,F,3
1688,0,8,1,1,M,4
1689,0,1,1,1,M,3
1691,0,10,0,0,M,4
1692,0,1,0,0,M,1
1697,0,5,0,0,F,1
1698,1,3,0,0,M,0
1699,1,2,0,0,F,1
1700,0,3,1,1,M,0
1702,0,9,1,1,F,16
1706,0,5,1,1,M,4
1707,0,2,0,0,F,0
1709,0,9,1,1,M,12
1710,0,2,1,0,M,0
1711,1,1,0,0,M,0
1715,0,6,1,1,F,9
1717,0,6,1,1,F,5
1718,0,9,1,1,F,11
1719,0,1,1,1,F,1
1725,1,3,1,0,F,0
1727,1,1,0,0,F,1
1729,0,2,1,1,M,1
1730,0,4,0,0,F,5
1731,0,1,0,0,F,1
1733,1,7,0,0,M,6
1734,1,1,0,0,M,0
1735,0,1,0,0,M,0
1736,1,7,0,0,F,0
1737,1,9,0,0,F,14
1742,0,4,1,1,M,0
1746,0,3,1,1,M,1
1749,1,1,0,0,M,0
1750,0,3,1,1,F,0
1752,1,7,0,0,F,0
1754,0,1,0,0,M,0
1755,1,7,0,0,F,0
1757,0,1,0,0,M,0
1760,0,5,1,1,F,4
1764,1,4,0,0,M,0
1768,0,1,0,0,F,0
1770,0,2,1,1,F,2
1771,0,3,1,1,F,0
1772,0,2,1,0,F,4
1774,0,2,0,0,M,1
1776,0,9,1,1,F,0
1780,1,5,0,0,F,2
1781,0,3,0,0,M,3
1783,0,4,0,0,F,0
1786,0,9,1,0,M,9
1787,0,5,0,0,F,0
1788,0,10,1,1,F,2
1791,0,8,1,1,F,9
1792,0,9,1,0,F,7
1794,0,2,0,0,F,3
1795,1,6,0,0,F,0
1796,0,3,1,1,F,0
1797,1,9,1,1,F,3
1800,0,5,0,0,M,4
1801,1,3,0,0,M,0
1803,0,4,0,0,M,0
1804,0,4,0,0,M,1
1805,0,5,1,1,F,4
1806,1,5,1,1,F,2
1809,0,4,1,1,M,1
1810,0,1,0,0,M,0
1815,0,2,0,0,M,0
1816,1,10,1,1,F,11
1817,1,4,1,1,F,6
1819,0,6,0,0,F,5
1820,0,1,0,0,F,3
1821,1,3,0,0,M,3
1822,0,3,1,1,F,2
1823,0,1,0,0,F,0
1826,0,1,0,0,M,2
1829,1,5,0,0,F,0
1830,0,10,1,1,M,0
1833,0,3,0,0,F,0
1834,0,4,0,0,F,0
1841,1,3,0,0,M,1
1843,0,2,1,1,M,0
1844,0,6,1,1,F,8
1845,1,2,0,0,F,1
1847,0,1,0,0,M,0
1848,0,2,1,1,F,0
1849,0,6,1,1,F,5
1850,0,6,1,1,F,4
1852,0,7,1,1,F,7
1853,0,4,0,0,F,0
1854,0,4,0,0,F,3
1859,1,3,1,0,M,0
1860,0,6,1,1,F,1
1861,0,8,1,1,F,1
1862,0,2,1,1,M,0
1863,0,6,1,1,F,3
1864,0,2,0,0,M,1
1865,0,1,0,0,F,0
1866,0,2,0,0,M,0
1868,0,9,0,0,M,0
1869,0,1,0,0,M,0
1870,0,3,0,0,F,0
1871,1,8,1,1,F,2
1872,0,1,0,0,M,0
1874,1,4,0,0,M,1
1877,0,5,1,1,M,2
1879,0,9,0,0,F,0
1880,0,10,1,1,F,8
1883,0,1,0,0,M,0
1884,0,4,0,0,F,1
1886,0,3,0,0,F,12
1888,0,5,0,0,M,6
1890,0,4,1,1,M,2
1893,0,8,0,0,M,4
1894,0,2,1,1,M,0
1895,0,10,1,1,F,4
1897,0,7,1,1,F,1
1899,0,1,0,0,M,0
1901,1,1,1,1,F,0
1904,0,4,0,0,F,1
1905,0,1,0,0,F,0
1906,0,4,0,0,M,3
1907,0,3,1,1,F,1
1908,0,10,1,1,M,0
1909,0,2,0,0,M,0
1910,0,1,1,1,F,3
1913,0,4,0,0,F,0
1914,0,5,0,0,F,0
1915,0,8,1,1,F,4
1917,0,3,0,0,F,2
1919,1,1,1,1,F,0
1923,0,6,1,1,M,9
1924,0,10,1,1,F,0
1925,0,1,0,0,M,0
1926,1,2,0,0,M,5
1927,0,3,1,1,F,4
1928,0,9,0,0,F,4
1929,0,5,1,1,M,0
1930,1,3,0,0,M,1
1931,0,1,0,0,M,0
1938,1,5,0,0,M,1
1939,0,2,1,1,F,0
1941,0,1,0,0,M,0
1942,0,1,0,0,M,2
1943,0,3,1,1,F,0
1945,0,2,0,0,F,0
1948,0,1,0,0,F,4
1949,0,5,0,0,F,1
1951,0,3,0,0,F,1
1952,0,6,0,0,M,0
1953,0,2,1,1,F,1
1954,0,1,1,1,M,1
1955,0,1,0,0,F,1
1956,0,2,1,1,M,1
1957,0,1,0,0,M,0
1961,0,8,1,1,F,2
1965,1,9,1,1,F,5
1966,0,5,0,0,F,0
1967,1,2,0,0,F,1
1968,0,2,0,0,F,0
1971,0,5,0,0,F,2
1972,0,2,0,0,M,0
1974,0,1,0,0,F,1
1975,0,1,0,0,F,2
1976,0,5,1,1,F,6
1982,0,1,0,0,M,0
1983,0,1,0,0,F,0
1987,0,2,0,0,M,4
1990,0,1,1,1,F,7
1993,0,7,1,1,F,0
1994,0,10,1,1,M,7
1995,0,1,1,1,F,7
1999,0,1,0,0,M,0
2002,0,5,0,0,M,12
2006,0,8,1,1,F,0
2009,0,4,1,1,M,4
2010,0,3,0,0,M,0
2014,0,2,0,0,M,0
2018,0,10,1,1,F,6
2020,0,7,0,0,M,11
2021,0,1,0,0,M,0
2024,1,5,0,0,F,5
2026,0,2,1,1,F,4
2027,0,7,1,1,F,0
2029,0,3,0,0,F,2
2033,1,4,0,0,F,1
2034,0,2,0,0,F,2
2035,0,4,1,1,F,0
2037,0,2,0,0,M,0
2038,0,3,0,0,F,4
2040,0,4,0,0,F,3
2042,1,1,0,0,F,4
2044,0,2,0,0,M,0
2045,1,3,0,0,M,1
2048,0,10,1,1,F,2
2049,1,4,1,1,F,1
2051,0,7,1,1,F,0
2052,0,1,0,0,F,2
2053,0,7,0,0,M,0
2054,0,2,0,0,F,0
2055,0,9,0,0,F,6
2056,0,4,0,0,F,6
2057,0,9,1,1,F,15
2058,0,7,1,1,F,0
2059,0,1,0,0,F,0
2061,0,2,1,1,F,1
2062,0,4,0,0,F,1
2063,0,9,0,0,F,1
2064,0,6,1,1,F,8
2065,0,2,0,0,M,2
2066,0,4,0,0,F,6
2069,0,3,0,0,F,0
2070,0,8,0,0,M,2
2071,0,9,1,1,M,11
2074,0,1,0,0,M,0
2075,1,6,0,0,M,0
2076,0,10,1,1,F,7
2077,0,7,0,0,M,1
2078,0,5,1,1,F,4
2079,0,2,0,0,M,3
2083,0,8,1,1,F,2
2085,0,2,1,1,F,0
2087,0,6,1,1,M,1
2089,0,1,0,0,F,0
2090,1,4,0,0,M,0
2093,1,2,0,0,M,0
2094,0,4,0,0,M,1
2095,0,1,1,0,F,0
2096,0,6,1,1,F,17
2098,1,1,0,0,M,0
2099,1,2,0,0,F,1
2100,0,1,0,0,M,0
2101,0,2,1,1,F,10
2103,0,4,1,1,F,2
2105,0,1,0,0,F,1
2107,0,7,1,1,F,0
2108,0,7,0,0,F,0
2109,0,5,0,0,F,0
2110,0,9,0,0,F,3
2111,0,2,0,0,M,0
2113,0,9,1,1,F,2
2115,0,1,0,0,M,0
2116,0,5,0,0,F,2
2121,1,4,0,0,F,4
2123,0,6,1,1,M,1
2125,0,3,0,0,M,7
2128,0,3,1,1,F,3
2129,0,4,1,0,F,0
2130,0,1,1,1,M,2
2131,0,8,0,0,F,0
2132,0,1,1,1,F,4
2133,0,4,1,1,F,5
2134,0,9,0,0,M,1
2138,0,10,1,1,F,19
2140,1,1,0,0,F,1
2141,0,2,1,1,F,0
2143,1,4,1,1,F,0
2147,0,2,0,0,F,0
2148,1,10,1,1,F,14
2149,0,1,1,1,F,0
2150,0,8,1,1,F,3
2151,0,4,1,1,M,2
2152,1,2,0,0,F,2
2153,0,8,1,1,F,3
2154,0,6,0,0,F,0
2156,0,5,1,1,F,1
2157,1,3,1,1,M,1
2159,0,1,0,0,M,2
2161,0,3,0,0,M,0
2162,1,4,0,0,M,0
2163,0,2,0,0,F,0
2165,0,1,1,1,M,0
2166,1,8,1,1,F,8
2168,0,3,0,0,M,0
2169,0,4,0,0,F,1
2170,0,8,0,0,F,1
2171,0,7,0,0,F,1
2176,0,3,1,1,M,1
2178,0,4,1,1,F,3
2179,0,1,0,0,M,9
2180,0,2,1,1,F,1
2181,0,9,1,1,F,20
2182,1,6,1,1,F,1
2183,0,1,0,0,M,0
2184,0,5,1,1,M,5
2186,0,2,1,1,F,1
2188,0,3,1,1,M,0
2190,0,5,0,0,M,3
2193,1,3,1,1,F,6
2194,1,3,0,0,M,2
2195,0,6,1,1,F,8
2196,0,2,0,0,M,4
2198,0,1,0,0,F,1
2201,1,1,0,0,F,2
2205,1,6,0,0,M,0
2206,0,7,0,0,M,2
2207,0,6,1,1,F,9
2208,0,7,1,1,F,2
2209,0,3,1,1,F,3
2211,0,7,1,1,F,5
2215,0,5,1,1,F,3
2216,0,2,0,0,F,2
2217,0,4,0,0,F,3
2218,1,2,0,0,M,1
2220,0,4,1,1,M,15
2221,0,2,1,1,M,3
2222,0,1,0,0,M,3
2223,0,1,0,0,F,2
2224,1,6,0,0,F,1
2226,0,6,1,1,M,2
2228,0,4,1,1,F,3
2231,0,9,1,1,M,12
2233,0,8,1,1,F,3
2234,0,1,0,0,F,3
2235,0,7,0,0,F,6
2236,0,1,1,1,F,4
2237,0,7,0,0,F,4
2239,1,7,0,0,M,7
2240,0,9,1,1,F,5
2243,0,2,1,1,M,0
2245,1,8,0,0,F,1
2246,0,8,0,0,F,1
2247,0,10,1,1,F,6
2248,1,9,0,0,F,1
2250,0,10,1,1,F,15
2252,0,1,0,0,M,1
2256,0,3,0,0,F,0
2258,1,6,1,1,F,0
2259,0,3,0,0,F,5
2261,1,1,0,0,F,1
2262,0,3,1,1,M,0
2263,0,3,0,0,F,2
2268,1,7,0,0,F,5
2269,1,6,0,0,F,1
2272,0,10,0,0,F,4
2274,0,4,1,1,M,14
2276,0,1,0,0,M,6
2277,0,9,1,1,M,5
2278,0,1,1,1,M,0
2279,0,7,0,0,M,2
2281,0,1,1,1,M,0
2282,0,3,0,0,F,2
2283,0,10,1,1,M,8
2284,0,1,0,0,M,0
2285,0,3,0,0,F,7
2286,0,4,0,0,M,2
2287,0,9,1,1,M,12
2289,1,10,1,1,M,3
2290,0,2,1,1,F,1
2291,0,1,0,0,M,1
2292,0,1,0,0,F,0
2293,0,2,0,0,F,0
2294,0,3,0,0,F,0
2297,0,8,1,1,F,5
2299,0,7,1,1,F,4
2300,0,6,1,1,F,13
2301,0,9,1,1,F,5
2303,1,1,0,0,M,0
2306,0,1,0,0,M,1
2307,0,7,0,0,M,11
2309,1,6,1,1,F,0
2310,0,2,0,0,F,3
2311,0,2,1,1,F,2
2316,0,1,0,0,M,0
2317,0,5,1,1,F,6
2318,0,5,1,1,F,0
2320,1,4,1,1,F,0
2321,0,6,1,1,M,7
2322,0,7,0,0,F,15
2324,0,3,1,1,M,0
2326,0,8,1,0,F,12
2327,0,9,1,1,F,14
2328,0,2,0,0,M,0
2329,0,10,1,1,F,14
2332,0,1,0,0,F,0
2334,0,4,1,1,F,1
2335,0,6,1,1,F,4
2336,0,9,1,1,F,2
2338,0,1,0,0,M,0
2339,1,7,1,1,F,1
2342,1,8,0,0,F,11
2343,0,1,0,0,F,3
2344,1,7,1,1,M,2
2349,0,9,0,0,F,3
2350,0,10,1,1,M,7
2352,0,1,0,0,M,0
2353,0,1,0,0,M,0
2354,0,3,1,1,F,0
2355,0,3,1,1,M,0
2356,0,1,1,1,F,6
2357,0,3,0,0,M,2
2361,1,2,1,1,M,2
2363,0,1,0,0,F,5
2365,0,3,0,0,F,1
2366,0,1,0,0,M,0
2370,1,3,0,0,M,0
2371,0,2,0,0,M,2
2372,0,7,0,0,F,0
2374,0,4,1,0,M,0
2376,0,9,1,1,F,14
2381,0,1,1,1,F,1
2382,0,6,1,1,F,24
2383,0,1,0,0,F,0
2385,1,10,1,1,F,2
2386,0,4,1,1,M,0
2387,0,8,1,1,F,0
2388,0,7,0,0,F,0
2389,0,1,0,0,M,3
2390,0,8,1,1,F,15
2392,0,4,1,1,F,10
2393,0,3,0,0,F,0
2394,0,5,1,1,F,2
2396,1,4,0,0,M,0
2398,1,1,0,0,F,1
2399,0,5,1,1,M,2
2400,0,8,0,0,F,11
2401,0,1,0,0,M,2
2402,0,7,1,1,F,15
2405,1,3,0,0,F,0
2406,1,1,0,0,F,1
2407,0,6,1,1,F,0
2408,1,1,0,0,M,1
2410,1,4,0,0,M,2
2411,1,5,0,0,F,6
2412,0,4,0,0,F,6
2415,0,1,0,0,M,1
2418,0,1,0,0,F,0
2420,0,2,1,1,M,0
2421,0,2,0,0,M,1
2422,0,2,0,0,F,1
2425,0,7,1,1,F,11
2427,0,10,1,1,F,9
2428,0,9,0,0,F,12
2429,0,3,0,0,F,1
2430,0,1,1,1,F,8
2431,1,4,0,0,F,0
2432,0,1,0,0,F,0
2437,0,2,0,0,F,3
2438,0,1,0,0,M,0
2439,1,5,0,0,M,1
2441,0,2,0,0,F,0
2442,0,9,1,1,F,8
2443,0,6,0,0,F,3
2444,0,6,0,0,M,2
2445,0,5,1,1,F,5
2446,0,3,1,1,F,0
2448,0,8,1,1,F,0
2451,0,1,0,0,M,0
2453,1,7,1,1,M,5
2454,0,1,0,0,F,1
2456,0,6,0,0,F,9
2457,0,1,0,0,M,0
2459,0,5,0,0,F,0
2460,0,4,1,1,F,3
2462,0,2,0,0,M,1
2464,0,9,0,0,F,12
2465,0,7,0,0,F,2
2467,0,6,0,0,F,6
2470,0,2,0,0,F,8
2471,0,6,0,0,F,4
2474,0,7,1,1,F,8
2475,0,1,0,0,F,1
2476,0,8,1,1,F,13
2477,0,6,1,1,F,9
2478,0,3,0,0,F,0
2479,0,7,1,1,M,8
2480,0,1,0,0,F,1
2482,0,1,0,0,M,0
2484,0,1,0,0,M,0
2485,1,2,0,0,F,2
2486,1,6,0,0,M,7
2487,0,5,1,1,F,1
2488,1,1,1,1,M,0
2489,0,6,0,0,F,0
2490,0,5,1,1,F,8
2493,1,6,1,1,F,6
2494,1,7,1,1,F,2
2495,0,5,0,0,F,0
2496,0,9,0,0,F,1
2497,0,1,0,0,F,2
2498,0,2,0,0,M,2
2499,0,7,1,1,F,3
2501,0,2,0,0,F,0
2502,0,1,0,0,F,0
2503,1,5,1,1,F,7
2504,0,2,1,1,M,0
2507,0,6,0,0,M,5
2509,0,5,1,1,F,1
2511,0,3,0,0,M,2
2512,0,7,1,1,F,21
2513,0,10,1,1,F,13
2514,0,9,1,1,F,23
2515,0,10,0,0,F,11
2516,0,3,0,0,F,1
2518,0,8,0,0,F,5
2519,0,7,1,1,F,24
2521,1,5,0,0,F,1
2523,0,3,0,0,F,19
2524,0,6,0,0,M,0
2525,0,2,0,0,F,0
2526,0,1,0,0,M,0
2529,0,2,1,1,M,0
2530,0,6,1,1,F,0
2532,0,7,0,0,M,6
2533,0,6,1,1,M,0
2534,0,1,1,1,F,1
2536,0,10,0,0,M,27
2537,1,2,0,0,M,0
2538,0,1,0,0,M,1
2540,0,3,0,0,F,0
2541,0,2,0,0,F,1
2543,0,8,0,0,F,24
2544,0,9,1,1,F,13
2546,0,4,0,0,F,0
2548,0,6,1,1,F,1
2549,0,1,0,0,M,1
2550,0,3,0,0,F,0
2554,1,2,0,0,F,8
2556,0,7,0,0,F,0
2560,0,9,1,1,F,0
2561,1,10,1,1,F,2
2562,0,4,0,0,M,7
2564,0,1,1,1,M,3
2566,0,9,1,0,M,2
2567,0,6,0,0,M,1
2568,0,9,1,1,F,14
2569,0,2,0,0,M,0
2571,0,8,1,1,F,4
2572,1,5,1,1,F,2
2573,1,6,1,1,F,4
2574,0,7,1,0,F,2
2575,1,6,1,1,F,1
2576,0,5,1,1,F,1
2578,0,4,1,1,F,23
2579,1,1,0,0,M,0
2580,0,1,0,0,F,1
2583,1,3,0,0,F,4
2584,0,7,0,0,F,3
2586,0,1,0,0,F,1
2588,0,3,0,0,F,3
2589,1,4,0,0,F,5
2591,0,6,1,1,M,3
2592,0,3,1,1,M,0
2593,1,5,0,0,F,3
2594,0,1,0,0,F,1
2595,1,1,0,0,M,0
2599,1,2,0,0,M,1
2602,0,2,0,0,F,6
2604,0,6,1,1,F,7
2606,0,9,0,0,F,10
2607,1,1,0,0,M,0
2608,0,3,1,1,M,0
2609,0,7,0,0,F,9
2610,0,2,0,0,F,1
2611,1,2,1,0,M,1
2612,0,3,0,0,F,1
2613,0,1,0,0,F,0
2614,0,4,0,0,F,6
2615,0,1,0,0,F,0
2616,0,5,0,0,F,2
2618,0,9,1,1,F,27
2619,0,3,0,0,F,3
2620,0,9,1,1,M,7
2621,0,7,1,1,F,1
2623,0,2,0,0,F,8
2624,0,2,1,1,F,0
2630,0,6,1,0,F,8
2632,0,1,0,0,F,4
2633,0,9,1,1,F,15
2634,0,6,1,1,F,7
2637,0,8,1,1,F,7
2638,0,4,0,0,M,0
2639,0,2,0,0,M,0
2641,0,3,0,0,M,0
2642,0,9,1,0,F,1
2643,0,1,0,0,F,0
2644,0,3,1,1,M,1
2649,0,1,0,0,F,1
2650,1,1,0,0,F,0
2651,0,2,0,0,M,4
2654,0,7,0,0,M,3
2655,0,3,0,0,F,0
2656,0,1,0,0,F,1
2657,0,1,0,0,M,1
2658,0,3,0,0,F,2
2664,0,8,1,1,F,0
2667,0,5,0,0,F,0
2668,1,4,0,0,F,3
2669,0,3,0,0,M,4
2671,0,8,1,1,F,7
2672,0,9,1,1,F,5
2673,0,2,1,0,F,1
2676,0,4,1,1,F,2
2677,0,5,0,0,F,2
2678,0,3,0,0,M,0
2679,1,2,0,0,M,0
2680,0,8,0,0,F,0
2681,0,3,0,0,F,1
2682,0,2,0,0,F,1
2683,0,1,0,0,M,0
2685,1,5,0,0,F,0
2687,0,1,0,0,M,0
2688,0,1,1,1,F,3
2689,1,2,0,0,M,2
2690,1,1,1,1,F,4
2691,0,1,0,0,M,0
2692,0,1,1,1,F,3
2696,0,4,0,0,F,2
2698,1,1,1,1,F,0
2700,0,4,0,0,F,0
2703,0,7,0,0,F,3
2704,0,2,1,1,F,0
2708,0,6,0,0,M,5
2711,0,1,1,1,F,0
2713,0,2,0,0,M,4
2714,0,6,0,0,M,1
2716,0,5,1,1,F,5
2718,1,3,1,1,F,0
2719,0,4,1,1,F,1
2720,0,1,0,0,M,1
2721,0,10,1,1,F,24
2722,0,9,0,0,F,12
2723,0,6,1,1,F,4
2724,0,2,1,1,F,6
2728,0,3,0,0,M,0
2731,0,4,0,0,F,0
2732,0,7,1,1,F,23
2733,0,1,0,0,F,1
2735,0,10,1,1,F,13
2737,0,8,1,1,F,9
2738,0,1,0,0,M,0
2745,0,7,0,0,F,0
2746,0,1,1,1,M,1
2748,0,1,0,0,M,0
2749,0,5,0,0,M,7
2750,0,7,0,0,F,5
2751,1,1,0,0,F,2
2752,0,5,0,0,M,0
2753,0,9,1,1,F,5
2754,1,9,0,0,M,0
2758,0,2,0,0,F,0
2759,0,7,0,0,M,6
2760,0,5,0,0,F,2
2762,0,7,1,1,F,3
2764,0,4,0,0,M,2
2765,1,2,0,0,M,0
2766,0,8,1,1,F,8
2767,0,1,1,1,M,2
2770,1,4,0,0,F,0
2771,0,1,0,0,M,3
2772,0,8,1,1,M,2
2773,1,7,1,1,M,14
2775,0,7,1,1,M,9
2776,0,6,0,0,M,9
2777,0,3,0,0,M,1
2779,1,1,0,0,F,3
2780,0,1,0,0,M,0
2782,0,9,1,1,M,19
2786,0,4,1,0,F,1
2787,1,5,1,1,F,0
2788,0,1,0,0,F,0
2790,0,4,0,0,M,0
2792,0,10,0,0,M,5
2793,0,10,0,0,F,11
2794,0,4,1,1,M,4
2797,0,2,1,1,M,0
2800,0,7,0,0,M,0
2802,0,1,0,0,M,0
2804,0,4,1,1,M,10
2807,0,10,1,1,F,11
2809,0,3,0,0,F,0
2814,0,3,1,1,M,5
2817,0,9,0,0,F,1
2819,0,10,1,1,F,0
2820,0,1,0,0,M,0
2821,1,4,0,0,F,3
2824,0,8,1,1,F,9
2825,0,3,1,1,F,1
2828,1,7,1,1,M,0
2829,0,3,0,0,F,1
2830,0,1,0,0,F,4
2836,0,1,1,1,F,1
2837,1,1,0,0,M,3
2841,0,5,0,0,M,3
2842,0,3,1,1,F,0
2843,0,1,0,0,M,0
2844,0,10,1,1,F,3
2845,0,7,1,1,F,10
2846,0,1,1,1,F,1
2848,0,8,1,1,M,0
2851,0,5,0,0,F,6
2852,0,8,0,0,F,0
2854,0,9,1,1,F,19
2855,1,3,1,1,M,1
2856,0,6,0,0,F,6
2857,0,9,0,0,F,2
2859,0,8,1,1,F,11
2860,0,1,0,0,F,0
2862,0,6,1,1,F,1
2863,0,2,1,1,F,3
2864,0,4,1,1,F,7
2865,0,4,1,1,F,2
2867,0,2,0,0,F,0
2868,0,7,0,0,M,0
2869,0,1,0,0,M,0
2870,0,7,1,1,M,2
2871,0,9,1,1,F,0
2873,0,9,1,1,F,15
2874,0,2,1,1,M,2
2875,0,9,1,1,F,10
2879,0,3,0,0,M,0
2880,0,3,0,0,F,8
2883,0,8,1,1,F,14
2885,0,8,1,1,F,13
2886,0,7,1,1,F,9
2887,0,1,0,0,M,0
2891,0,5,1,1,M,1
2892,0,1,0,0,F,1
2893,0,8,0,0,F,4
2897,0,7,1,1,F,1
2898,1,3,0,0,M,0
2900,0,7,0,0,M,3
2901,0,9,1,1,F,6
2902,0,1,0,0,M,0
2907,0,6,1,1,F,3
2908,0,5,0,0,F,0
2910,0,4,0,0,M,0
2911,0,2,1,1,M,0
2913,0,10,0,0,M,18
2914,0,9,0,0,F,1
2915,0,4,1,1,F,2
2917,0,4,1,0,M,3
2922,0,7,0,0,M,5
2923,0,1,0,0,M,0
2925,0,1,0,0,M,0
2926,0,3,1,1,F,0
2927,0,5,1,1,F,7
2928,0,2,0,0,M,1
2929,0,3,0,0,F,0
2930,0,10,1,1,M,10
2931,0,2,0,0,F,0
2932,0,2,0,0,F,2
2933,0,8,1,1,F,8
2934,0,3,1,1,F,1
2935,0,1,0,0,M,0
2936,0,4,0,0,F,1
2937,0,5,1,1,F,0
2938,0,1,0,0,F,1
2939,1,6,0,0,M,6
2943,0,1,0,0,F,0
2946,0,3,0,0,F,1
2951,0,4,0,0,F,0
2952,0,3,0,0,F,0
2954,0,4,0,0,F,0
2955,0,2,0,0,M,1
2956,0,5,0,0,M,9
2959,0,7,0,0,M,2
2961,0,5,1,1,F,0
2962,0,1,0,0,M,1
2963,0,4,0,0,F,0
2964,0,2,1,1,F,1
2965,0,5,0,0,M,3
2968,0,3,1,1,M,4
2969,0,1,1,1,M,3
2970,0,2,0,0,F,0
2972,0,1,0,0,F,0
2974,0,5,1,1,F,8
2976,0,5,1,0,M,5
2977,1,7,0,0,M,1
2979,0,8,0,0,F,9
2982,0,9,1,1,F,5
2983,1,4,0,0,F,0
2984,0,3,0,0,M,5
2985,0,1,1,1,F,0
2988,0,1,0,0,F,2
2990,0,1,0,0,M,0
2991,0,3,1,1,F,4
2992,1,1,0,0,F,0
2993,0,8,1,1,F,2
2996,0,4,0,0,F,0
2997,0,9,1,1,F,21
2998,1,4,0,0,M,0
3003,0,4,0,0,F,1
3004,0,8,1,1,F,8
3005,0,6,0,0,F,1
3009,0,4,0,0,M,8
3010,0,1,0,0,M,0
3014,0,7,1,1,F,1
3015,0,1,1,1,M,1
3019,0,2,1,1,M,0
3020,0,9,0,0,F,2
3021,1,8,1,1,F,11
3022,0,5,0,0,M,4
3023,0,9,1,1,F,14
3025,0,5,0,0,F,2
3027,0,1,1,1,F,5
3029,0,10,1,1,F,0
3031,0,10,1,1,F,7
3032,0,4,0,0,F,8
3033,0,6,1,0,F,5
3034,1,1,0,0,M,1
3035,0,4,0,0,F,4
3036,1,1,0,0,M,0
3037,0,5,0,0,F,1
3039,0,1,1,1,F,1
3040,0,1,0,0,F,1
3041,0,3,1,1,M,0
3042,1,1,0,0,M,4
3046,0,4,0,0,F,4
3051,0,1,0,0,M,0
3053,0,2,0,0,M,2
3055,0,2,0,0,F,5
3056,0,3,0,0,F,0
3057,0,7,1,1,F,4
3058,0,5,1,0,M,0
3064,0,1,0,0,M,1
3066,1,4,0,0,F,1
3067,0,10,1,1,M,13
3068,0,7,0,0,F,9
3069,0,2,0,0,F,1
3074,0,1,0,0,F,0
3078,1,2,0,0,M,1
3081,0,2,1,0,F,3
3084,1,4,0,0,M,7
3085,0,5,0,0,F,0
3086,0,10,1,1,F,16
3087,0,7,1,1,F,2
3089,1,4,0,0,M,0
3090,0,6,0,0,F,1
3093,1,5,0,0,F,1
3094,0,10,1,1,M,13
3096,0,1,1,0,F,0
3101,0,2,0,0,F,2
3104,1,1,0,0,M,0
3107,0,1,0,0,M,0
3110,0,4,1,1,M,0
3111,0,9,0,0,M,6
3112,0,8,1,0,F,0
3113,0,3,1,1,F,2
3114,0,8,1,1,F,2
3116,0,10,1,1,F,1
3117,0,6,1,1,F,3
3118,0,4,1,0,M,2
3120,0,4,1,1,F,0
3122,0,4,1,0,M,2
3129,0,2,0,0,F,1
3131,0,5,1,1,F,8
3132,0,3,1,1,F,5
3134,0,4,1,1,M,1
3136,1,1,0,0,M,0
3137,0,8,1,0,M,2
3138,0,6,1,1,F,11
3139,0,7,0,0,F,0
3145,0,5,1,1,F,7
3146,0,3,1,1,F,0
3152,1,8,0,0,F,7
3153,0,3,0,0,F,0
3154,0,7,0,0,F,3
3155,0,2,1,1,F,4
3156,0,1,0,0,F,4
3157,0,4,0,0,F,0
3158,0,9,0,0,F,1
3159,0,2,0,0,F,0
3160,0,6,1,1,F,1
3161,0,1,0,0,F,0
3162,0,7,1,1,M,7
3163,0,3,0,0,M,0
3164,0,6,1,1,F,13
3165,0,5,1,1,F,2
3166,0,2,1,1,F,0
3168,0,10,1,1,F,4
3169,0,1,0,0,M,0
3170,1,8,1,1,M,0
3174,0,5,1,1,F,0
3175,0,1,1,1,M,1
3176,0,5,0,0,F,4
3178,0,8,1,1,F,5
3181,0,7,1,1,F,0
3182,0,5,0,0,F,2
3183,0,4,1,1,F,1
3188,0,1,0,0,F,2
3190,0,3,0,0,F,0
3191,0,4,0,0,F,4
3192,0,1,0,0,M,0
3197,1,2,0,0,M,0
3198,0,6,0,0,F,0
3200,0,1,1,1,F,1
3203,1,8,0,0,F,0
3204,0,7,0,0,F,1
3205,0,1,0,0,M,2
3206,0,6,0,0,F,9
3207,0,1,0,0,M,0
3208,1,2,0,0,M,0
3209,0,6,1,0,F,3
3212,0,7,1,1,F,0
3214,1,3,1,1,M,3
3215,0,1,0,0,M,0
3217,0,2,0,0,F,0
3218,0,4,0,0,M,0
3223,0,9,1,1,F,9
3225,0,9,1,1,F,0
3226,0,8,1,0,F,4
3227,0,6,1,1,F,1
3229,0,5,0,0,F,2
3230,1,4,0,0,F,4
3232,1,1,0,0,F,0
3236,0,10,1,1,F,12
3237,0,1,0,0,M,0
3240,1,7,0,0,F,5
3242,0,7,0,0,F,2
3246,0,3,0,0,M,0
3247,0,6,0,0,F,1
3248,0,1,1,1,F,11
3250,0,1,0,0,F,2
