id,group,pred_score,is_recid,groundTruthLabel,c_charge_degree,priors_count
1655,2,2,1,1,M,1
1656,1,2,0,0,M,0
1657,1,1,0,0,F,0
1658,0,1,0,0,M,0
1660,1,10,1,1,F,9
1663,1,1,0,0,M,1
1664,1,8,0,0,M,2
1665,1,6,0,0,M,1
1667,2,5,1,1,M,0
1668,1,9,0,0,M,18
1669,1,10,1,1,F,5
1670,2,6,1,1,F,1
1672,2,8,0,0,F,0
1680,0,2,0,0,F,8
1681,0,2,0,0,F,7
1682,1,1,0,0,F,3
1684,2,7,0,0,F,2
1685,2,6,1,1,F,0
1686,2,5,1,1,F,3
1688,2,8,1,1,M,4
1689,0,1,1,1,M,3
1691,1,10,0,0,M,4
1692,0,1,0,0,M,1
1697,1,5,0,0,F,1
1698,2,3,0,0,M,0
1699,1,2,0,0,F,1
1700,1,3,1,1,M,0
1702,1,9,1,1,F,16
1706,1,5,1,1,M,4
1707,2,2,0,0,F,0
1709,1,9,1,1,M,12
1710,1,2,1,0,M,0
1711,1,1,0,0,M,0
1715,1,6,1,1,F,9
1717,1,6,1,1,F,5
1718,1,9,1,1,F,11
1719,0,1,1,1,F,1
1725,1,3,1,0,F,0
1727,0,1,0,0,F,1
1729,1,2,1,1,M,1
1730,0,4,0,0,F,5
1731,0,1,0,0,F,1
1733,0,7,0,0,M,6
1734,1,1,0,0,M,0
1735,1,1,0,0,M,0
1736,2,7,0,0,F,0
1737,1,9,0,0,F,14
1742,2,4,1,1,M,0
1746,1,3,1,1,M,1
1749,0,1,0,0,M,0
1750,2,3,1,1,F,0
1752,0,7,0,0,F,0
1754,1,1,0,0,M,0
1755,2,7,0,0,F,0
1757,1,1,0,0,M,0
1760,1,5,1,1,F,4
1764,1,4,0,0,M,0
1768,0,1,0,0,F,0
1770,2,2,1,1,F,2
1771,2,3,1,1,F,0
1772,1,2,1,0,F,4
1774,2,2,0,0,M,1
1776,2,9,1,1,F,0
1780,1,5,0,0,F,2
1781,1,3,0,0,M,3
1783,2,4,0,0,F,0
1786,1,9,1,0,M,9
1787,2,5,0,0,F,0
1788,2,10,1,1,F,2
1791,1,8,1,1,F,9
1792,1,9,1,0,F,7
1794,0,2,0,0,F,3
1795,2,6,0,0,F,0
1796,2,3,1,1,F,0
1797,1,9,1,1,F,3
1800,0,5,0,0,M,4
1801,2,3,0,0,M,0
1803,1,4,0,0,M,0
1804,1,4,0,0,M,1
1805,1,5,1,1,F,4
1806,1,5,1,1,F,2
1809,1,4,1,1,M,1
1810,1,1,0,0,M,0
1815,1,2,0,0,M,0
1816,1,10,1,1,F,11
1817,1,4,1,1,F,6
1819,2,6,0,0,F,5
1820,0,1,0,0,F,3
1821,1,3,0,0,M,3
1822,1,3,1,1,F,2
1823,1,1,0,0,F,0
1826,0,1,0,0,M,2
1829,1,5,0,0,F,0
1830,2,10,1,1,M,0
1833,2,3,0,0,F,0
1834,1,4,0,0,F,0
1841,1,3,0,0,M,1
1843,1,2,1,1,M,0
1844,0,6,1,1,F,8
1845,1,2,0,0,F,1
1847,1,1,0,0,M,0
1848,1,2,1,1,F,0
1849,1,6,1,1,F,5
1850,1,6,1,1,F,4
1852,1,7,1,1,F,7
1853,1,4,0,0,F,0
1854,1,4,0,0,F,3
1859,1,3,1,0,M,0
1860,2,6,1,1,F,1
1861,1,8,1,1,F,1
1862,1,2,1,1,M,0
1863,1,6,1,1,F,3
1864,1,2,0,0,M,1
1865,1,1,0,0,F,0
1866,1,2,0,0,M,0
1868,2,9,0,0,M,0
1869,0,1,0,0,M,0
1870,2,3,0,0,F,0
1871,1,8,1,1,F,2
1872,1,1,0,0,M,0
1874,1,4,0,0,M,1
1877,2,5,1,1,M,2
1879,2,9,0,0,F,0
1880,2,10,1,1,F,8
1883,1,1,0,0,M,0
1884,1,4,0,0,F,1
1886,0,3,0,0,F,12
1888,1,5,0,0,M,6
1890,1,4,1,1,M,2
1893,2,8,0,0,M,4
1894,1,2,1,1,M,0
1895,1,10,1,1,F,4
1897,2,7,1,1,F,1
1899,1,1,0,0,M,0
1901,1,1,1,1,F,0
1904,1,4,0,0,F,1
1905,1,1,0,0,F,0
1906,1,4,0,0,M,3
1907,2,3,1,1,F,1
1908,2,10,1,1,M,0
1909,0,2,0,0,M,0
1910,0,1,1,1,F,3
1913,2,4,0,0,F,0
1914,2,5,0,0,F,0
1915,1,8,1,1,F,4
1917,0,3,0,0,F,2
1919,1,1,1,1,F,0
1923,1,6,1,1,M,9
1924,2,10,1,1,F,0
1925,1,1,0,0,M,0
1926,0,2,0,0,M,5
1927,1,3,1,1,F,4
1928,2,9,0,0,F,4
1929,1,5,1,1,M,0
1930,0,3,0,0,M,1
1931,1,1,0,0,M,0
1938,1,5,0,0,M,1
1939,2,2,1,1,F,0
1941,1,1,0,0,M,0
1942,1,1,0,0,M,2
1943,2,3,1,1,F,0
1945,1,2,0,0,F,0
1948,0,1,0,0,F,4
1949,0,5,0,0,F,1
1951,2,3,0,0,F,1
1952,2,6,0,0,M,0
1953,1,2,1,1,F,1
1954,1,1,1,1,M,1
1955,0,1,0,0,F,1
1956,1,2,1,1,M,1
1957,1,1,0,0,M,0
1961,1,8,1,1,F,2
1965,1,9,1,1,F,5
1966,2,5,0,0,F,0
1967,1,2,0,0,F,1
1968,1,2,0,0,F,0
1971,1,5,0,0,F,2
1972,0,2,0,0,M,0
1974,1,1,0,0,F,1
1975,1,1,0,0,F,2
1976,2,5,1,1,F,6
1982,0,1,0,0,M,0
1983,1,1,0,0,F,0
1987,0,2,0,0,M,4
1990,0,1,1,1,F,7
1993,1,7,1,1,F,0
1994,1,10,1,1,M,7
1995,0,1,1,1,F,7
1999,1,1,0,0,M,0
2002,0,5,0,0,M,12
2006,2,8,1,1,F,0
2009,1,4,1,1,M,4
2010,1,3,0,0,M,0
2014,1,2,0,0,M,0
2018,2,10,1,1,F,6
2020,1,7,0,0,M,11
2021,0,1,0,0,M,0
2024,0,5,0,0,F,5
2026,1,2,1,1,F,4
2027,1,7,1,1,F,0
2029,1,3,0,0,F,2
2033,0,4,0,0,F,1
2034,1,2,0,0,F,2
2035,1,4,1,1,F,0
2037,1,2,0,0,M,0
2038,1,3,0,0,F,4
2040,1,4,0,0,F,3
2042,0,1,0,0,F,4
2044,1,2,0,0,M,0
2045,2,3,0,0,M,1
2048,2,10,1,1,F,2
2049,1,4,1,1,F,1
2051,1,7,1,1,F,0
2052,1,1,0,0,F,2
2053,2,7,0,0,M,0
2054,1,2,0,0,F,0
2055,2,9,0,0,F,6
2056,1,4,0,0,F,6
2057,1,9,1,1,F,15
2058,2,7,1,1,F,0
2059,1,1,0,0,F,0
2061,1,2,1,1,F,1
2062,0,4,0,0,F,1
2063,2,9,0,0,F,1
2064,0,6,1,1,F,8
2065,1,2,0,0,M,2
2066,1,4,0,0,F,6
2069,2,3,0,0,F,0
2070,1,8,0,0,M,2
2071,1,9,1,1,M,11
2074,0,1,0,0,M,0
2075,2,6,0,0,M,0
2076,1,10,1,1,F,7
2077,1,7,0,0,M,1
2078,1,5,1,1,F,4
2079,1,2,0,0,M,3
2083,2,8,1,1,F,2
2085,1,2,1,1,F,0
2087,2,6,1,1,M,1
2089,1,1,0,0,F,0
2090,2,4,0,0,M,0
2093,1,2,0,0,M,0
2094,1,4,0,0,M,1
2095,0,1,1,0,F,0
2096,0,6,1,1,F,17
2098,0,1,0,0,M,0
2099,1,2,0,0,F,1
2100,1,1,0,0,M,0
2101,1,2,1,1,F,10
2103,1,4,1,1,F,2
2105,0,1,0,0,F,1
2107,2,7,1,1,F,0
2108,2,7,0,0,F,0
2109,1,5,0,0,F,0
2110,2,9,0,0,F,3
2111,1,2,0,0,M,0
2113,2,9,1,1,F,2
2115,1,1,0,0,M,0
2116,1,5,0,0,F,2
2121,1,4,0,0,F,4
2123,1,6,1,1,M,1
2125,1,3,0,0,M,7
2128,1,3,1,1,F,3
2129,2,4,1,0,F,0
2130,0,1,1,1,M,2
2131,1,8,0,0,F,0
2132,0,1,1,1,F,4
2133,2,4,1,1,F,5
2134,2,9,0,0,M,1
2138,1,10,1,1,F,19
2140,0,1,0,0,F,1
2141,1,2,1,1,F,0
2143,1,4,1,1,F,0
2147,1,2,0,0,F,0
2148,1,10,1,1,F,14
2149,1,1,1,1,F,0
2150,1,8,1,1,F,3
2151,1,4,1,1,M,2
2152,1,2,0,0,F,2
2153,2,8,1,1,F,3
2154,2,6,0,0,F,0
2156,0,5,1,1,F,1
2157,2,3,1,1,M,1
2159,0,1,0,0,M,2
2161,1,3,0,0,M,0
2162,1,4,0,0,M,0
2163,1,2,0,0,F,0
2165,0,1,1,1,M,0
2166,1,8,1,1,F,8
2168,1,3,0,0,M,0
2169,1,4,0,0,F,1
2170,2,8,0,0,F,1
2171,2,7,0,0,F,1
2176,1,3,1,1,M,1
2178,1,4,1,1,F,3
2179,0,1,0,0,M,9
2180,1,2,1,1,F,1
2181,1,9,1,1,F,20
2182,1,6,1,1,F,1
2183,1,1,0,0,M,0
2184,2,5,1,1,M,5
2186,1,2,1,1,F,1
2188,2,3,1,1,M,0
2190,1,5,0,0,M,3
2193,1,3,1,1,F,6
2194,1,3,0,0,M,2
2195,1,6,1,1,F,8
2196,0,2,0,0,M,4
2198,0,1,0,0,F,1
2201,0,1,0,0,F,2
2205,2,6,0,0,M,0
2206,1,7,0,0,M,2
2207,0,6,1,1,F,9
2208,1,7,1,1,F,2
2209,1,3,1,1,F,3
2211,2,7,1,1,F,5
2215,2,5,1,1,F,3
2216,1,2,0,0,F,2
2217,1,4,0,0,F,3
2218,1,2,0,0,M,1
2220,0,4,1,1,M,15
2221,0,2,1,1,M,3
2222,0,1,0,0,M,3
2223,0,1,0,0,F,2
2224,2,6,0,0,F,1
2226,1,6,1,1,M,2
2228,2,4,1,1,F,3
2231,2,9,1,1,M,12
2233,2,8,1,1,F,3
2234,0,1,0,0,F,3
2235,1,7,0,0,F,6
2236,1,1,1,1,F,4
2237,2,7,0,0,F,4
2239,1,7,0,0,M,7
2240,1,9,1,1,F,5
2243,0,2,1,1,M,0
2245,0,8,0,0,F,1
2246,2,8,0,0,F,1
2247,1,10,1,1,F,6
2248,2,9,0,0,F,1
2250,1,10,1,1,F,15
2252,1,1,0,0,M,1
2256,0,3,0,0,F,0
2258,2,6,1,1,F,0
2259,1,3,0,0,F,5
2261,0,1,0,0,F,1
2262,2,3,1,1,M,0
2263,1,3,0,0,F,2
2268,1,7,0,0,F,5
2269,0,6,0,0,F,1
2272,0,10,0,0,F,4
2274,0,4,1,1,M,14
2276,1,1,0,0,M,6
2277,1,9,1,1,M,5
2278,0,1,1,1,M,0
2279,1,7,0,0,M,2
2281,1,1,1,1,M,0
2282,1,3,0,0,F,2
2283,1,10,1,1,M,8
2284,1,1,0,0,M,0
2285,1,3,0,0,F,7
2286,1,4,0,0,M,2
2287,1,9,1,1,M,12
2289,2,10,1,1,M,3
2290,1,2,1,1,F,1
2291,0,1,0,0,M,1
2292,1,1,0,0,F,0
2293,1,2,0,0,F,0
2294,2,3,0,0,F,0
2297,2,8,1,1,F,5
2299,1,7,1,1,F,4
2300,0,6,1,1,F,13
2301,2,9,1,1,F,5
2303,1,1,0,0,M,0
2306,0,1,0,0,M,1
2307,0,7,0,0,M,11
2309,2,6,1,1,F,0
2310,1,2,0,0,F,3
2311,1,2,1,1,F,2
2316,0,1,0,0,M,0
2317,1,5,1,1,F,6
2318,2,5,1,1,F,0
2320,2,4,1,1,F,0
2321,1,6,1,1,M,7
2322,1,7,0,0,F,15
2324,2,3,1,1,M,0
2326,1,8,1,0,F,12
2327,0,9,1,1,F,14
2328,2,2,0,0,M,0
2329,1,10,1,1,F,14
2332,0,1,0,0,F,0
2334,1,4,1,1,F,1
2335,1,6,1,1,F,4
2336,2,9,1,1,F,2
2338,0,1,0,0,M,0
2339,1,7,1,1,F,1
2342,1,8,0,0,F,11
2343,0,1,0,0,F,3
2344,2,7,1,1,M,2
2349,0,9,0,0,F,3
2350,1,10,1,1,M,7
2352,0,1,0,0,M,0
2353,0,1,0,0,M,0
2354,2,3,1,1,F,0
2355,2,3,1,1,M,0
2356,0,1,1,1,F,6
2357,1,3,0,0,M,2
2361,0,2,1,1,M,2
2363,1,1,0,0,F,5
2365,0,3,0,0,F,1
2366,1,1,0,0,M,0
2370,1,3,0,0,M,0
2371,1,2,0,0,M,2
2372,0,7,0,0,F,0
2374,2,4,1,0,M,0
2376,1,9,1,1,F,14
2381,0,1,1,1,F,1
2382,0,6,1,1,F,24
2383,1,1,0,0,F,0
2385,2,10,1,1,F,2
2386,1,4,1,1,M,0
2387,2,8,1,1,F,0
2388,1,7,0,0,F,0
2389,1,1,0,0,M,3
2390,1,8,1,1,F,15
2392,1,4,1,1,F,10
2393,2,3,0,0,F,0
2394,1,5,1,1,F,2
2396,0,4,0,0,M,0
2398,0,1,0,0,F,1
2399,1,5,1,1,M,2
2400,1,8,0,0,F,11
2401,1,1,0,0,M,2
2402,0,7,1,1,F,15
2405,2,3,0,0,F,0
2406,0,1,0,0,F,1
2407,2,6,1,1,F,0
2408,0,1,0,0,M,1
2410,1,4,0,0,M,2
2411,1,5,0,0,F,6
2412,1,4,0,0,F,6
2415,0,1,0,0,M,1
2418,0,1,0,0,F,0
2420,1,2,1,1,M,0
2421,1,2,0,0,M,1
2422,1,2,0,0,F,1
2425,1,7,1,1,F,11
2427,1,10,1,1,F,9
2428,1,9,0,0,F,12
2429,1,3,0,0,F,1
2430,0,1,1,1,F,8
2431,2,4,0,0,F,0
2432,1,1,0,0,F,0
2437,1,2,0,0,F,3
2438,0,1,0,0,M,0
2439,0,5,0,0,M,1
2441,1,2,0,0,F,0
2442,2,9,1,1,F,8
2443,1,6,0,0,F,3
2444,0,6,0,0,M,2
2445,1,5,1,1,F,5
2446,2,3,1,1,F,0
2448,2,8,1,1,F,0
2451,0,1,0,0,M,0
2453,0,7,1,1,M,5
2454,1,1,0,0,F,1
2456,1,6,0,0,F,9
2457,1,1,0,0,M,0
2459,1,5,0,0,F,0
2460,0,4,1,1,F,3
2462,1,2,0,0,M,1
2464,0,9,0,0,F,12
2465,1,7,0,0,F,2
2467,1,6,0,0,F,6
2470,0,2,0,0,F,8
2471,0,6,0,0,F,4
2474,0,7,1,1,F,8
2475,0,1,0,0,F,1
2476,1,8,1,1,F,13
2477,1,6,1,1,F,9
2478,1,3,0,0,F,0
2479,1,7,1,1,M,8
2480,1,1,0,0,F,1
2482,1,1,0,0,M,0
2484,0,1,0,0,M,0
2485,1,2,0,0,F,2
2486,1,6,0,0,M,7
2487,1,5,1,1,F,1
2488,0,1,1,1,M,0
2489,2,6,0,0,F,0
2490,1,5,1,1,F,8
2493,1,6,1,1,F,6
2494,2,7,1,1,F,2
2495,2,5,0,0,F,0
2496,2,9,0,0,F,1
2497,0,1,0,0,F,2
2498,0,2,0,0,M,2
2499,0,7,1,1,F,3
2501,2,2,0,0,F,0
2502,0,1,0,0,F,0
2503,1,5,1,1,F,7
2504,2,2,1,1,M,0
2507,1,6,0,0,M,5
2509,2,5,1,1,F,1
2511,1,3,0,0,M,2
2512,1,7,1,1,F,21
2513,2,10,1,1,F,13
2514,1,9,1,1,F,23
2515,1,10,0,0,F,11
2516,2,3,0,0,F,1
2518,1,8,0,0,F,5
2519,1,7,1,1,F,24
2521,2,5,0,0,F,1
2523,0,3,0,0,F,19
2524,2,6,0,0,M,0
2525,1,2,0,0,F,0
2526,0,1,0,0,M,0
2529,1,2,1,1,M,0
2530,2,6,1,1,F,0
2532,1,7,0,0,M,6
2533,2,6,1,1,M,0
2534,0,1,1,1,F,1
2536,0,10,0,0,M,27
2537,1,2,0,0,M,0
2538,0,1,0,0,M,1
2540,2,3,0,0,F,0
2541,0,2,0,0,F,1
2543,1,8,0,0,F,24
2544,1,9,1,1,F,13
2546,0,4,0,0,F,0
2548,1,6,1,1,F,1
2549,0,1,0,0,M,1
2550,1,3,0,0,F,0
2554,0,2,0,0,F,8
2556,2,7,0,0,F,0
2560,2,9,1,1,F,0
2561,1,10,1,1,F,2
2562,1,4,0,0,M,7
2564,1,1,1,1,M,3
2566,1,9,1,0,M,2
2567,1,6,0,0,M,1
2568,0,9,1,1,F,14
2569,1,2,0,0,M,0
2571,2,8,1,1,F,4
2572,1,5,1,1,F,2
2573,1,6,1,1,F,4
2574,2,7,1,0,F,2
2575,1,6,1,1,F,1
2576,2,5,1,1,F,1
2578,0,4,1,1,F,23
2579,1,1,0,0,M,0
2580,0,1,0,0,F,1
2583,1,3,0,0,F,4
2584,2,7,0,0,F,3
2586,1,1,0,0,F,1
2588,1,3,0,0,F,3
2589,1,4,0,0,F,5
2591,2,6,1,1,M,3
2592,1,3,1,1,M,0
2593,1,5,0,0,F,3
2594,0,1,0,0,F,1
2595,0,1,0,0,M,0
2599,0,2,0,0,M,1
2602,0,2,0,0,F,6
2604,1,6,1,1,F,7
2606,1,9,0,0,F,10
2607,0,1,0,0,M,0
2608,1,3,1,1,M,0
2609,1,7,0,0,F,9
2610,0,2,0,0,F,1
2611,1,2,1,0,M,1
2612,1,3,0,0,F,1
2613,0,1,0,0,F,0
2614,1,4,0,0,F,6
2615,0,1,0,0,F,0
2616,2,5,0,0,F,2
2618,1,9,1,1,F,27
2619,1,3,0,0,F,3
2620,1,9,1,1,M,7
2621,1,7,1,1,F,1
2623,1,2,0,0,F,8
2624,0,2,1,1,F,0
2630,1,6,1,0,F,8
2632,0,1,0,0,F,4
2633,0,9,1,1,F,15
2634,1,6,1,1,F,7
2637,1,8,1,1,F,7
2638,2,4,0,0,M,0
2639,1,2,0,0,M,0
2641,1,3,0,0,M,0
2642,2,9,1,0,F,1
2643,1,1,0,0,F,0
2644,1,3,1,1,M,1
2649,0,1,0,0,F,1
2650,1,1,0,0,F,0
2651,0,2,0,0,M,4
2654,1,7,0,0,M,3
2655,2,3,0,0,F,0
2656,0,1,0,0,F,1
2657,0,1,0,0,M,1
2658,1,3,0,0,F,2
2664,1,8,1,1,F,0
2667,2,5,0,0,F,0
2668,1,4,0,0,F,3
2669,0,3,0,0,M,4
2671,1,8,1,1,F,7
2672,1,9,1,1,F,5
2673,2,2,1,0,F,1
2676,1,4,1,1,F,2
2677,2,5,0,0,F,2
2678,2,3,0,0,M,0
2679,1,2,0,0,M,0
2680,1,8,0,0,F,0
2681,1,3,0,0,F,1
2682,1,2,0,0,F,1
2683,0,1,0,0,M,0
2685,2,5,0,0,F,0
2687,0,1,0,0,M,0
2688,1,1,1,1,F,3
2689,1,2,0,0,M,2
2690,0,1,1,1,F,4
2691,0,1,0,0,M,0
2692,1,1,1,1,F,3
2696,1,4,0,0,F,2
2698,0,1,1,1,F,0
2700,2,4,0,0,F,0
2703,0,7,0,0,F,3
2704,1,2,1,1,F,0
2708,1,6,0,0,M,5
2711,1,1,1,1,F,0
2713,1,2,0,0,M,4
2714,0,6,0,0,M,1
2716,1,5,1,1,F,5
2718,1,3,1,1,F,0
2719,2,4,1,1,F,1
2720,1,1,0,0,M,1
2721,1,10,1,1,F,24
2722,1,9,0,0,F,12
2723,1,6,1,1,F,4
2724,0,2,1,1,F,6
2728,2,3,0,0,M,0
2731,1,4,0,0,F,0
2732,0,7,1,1,F,23
2733,0,1,0,0,F,1
2735,1,10,1,1,F,13
2737,1,8,1,1,F,9
2738,1,1,0,0,M,0
2745,1,7,0,0,F,0
2746,0,1,1,1,M,1
2748,1,1,0,0,M,0
2749,1,5,0,0,M,7
2750,1,7,0,0,F,5
2751,0,1,0,0,F,2
2752,0,5,0,0,M,0
2753,1,9,1,1,F,5
2754,1,9,0,0,M,0
2758,1,2,0,0,F,0
2759,1,7,0,0,M,6
2760,1,5,0,0,F,2
2762,2,7,1,1,F,3
2764,1,4,0,0,M,2
2765,1,2,0,0,M,0
2766,1,8,1,1,F,8
2767,0,1,1,1,M,2
2770,2,4,0,0,F,0
2771,1,1,0,0,M,3
2772,2,8,1,1,M,2
2773,0,7,1,1,M,14
2775,1,7,1,1,M,9
2776,1,6,0,0,M,9
2777,1,3,0,0,M,1
2779,0,1,0,0,F,3
2780,0,1,0,0,M,0
2782,1,9,1,1,M,19
2786,1,4,1,0,F,1
2787,1,5,1,1,F,0
2788,0,1,0,0,F,0
2790,1,4,0,0,M,0
2792,1,10,0,0,M,5
2793,1,10,0,0,F,11
2794,1,4,1,1,M,4
2797,1,2,1,1,M,0
2800,2,7,0,0,M,0
2802,1,1,0,0,M,0
2804,1,4,1,1,M,10
2807,2,10,1,1,F,11
2809,2,3,0,0,F,0
2814,1,3,1,1,M,5
2817,1,9,0,0,F,1
2819,2,10,1,1,F,0
2820,0,1,0,0,M,0
2821,1,4,0,0,F,3
2824,0,8,1,1,F,9
2825,2,3,1,1,F,1
2828,2,7,1,1,M,0
2829,1,3,0,0,F,1
2830,0,1,0,0,F,4
2836,0,1,1,1,F,1
2837,0,1,0,0,M,3
2841,2,5,0,0,M,3
2842,2,3,1,1,F,0
2843,1,1,0,0,M,0
2844,2,10,1,1,F,3
2845,0,7,1,1,F,10
2846,1,1,1,1,F,1
2848,2,8,1,1,M,0
2851,1,5,0,0,F,6
2852,1,8,0,0,F,0
2854,1,9,1,1,F,19
2855,1,3,1,1,M,1
2856,1,6,0,0,F,6
2857,1,9,0,0,F,2
2859,1,8,1,1,F,11
2860,1,1,0,0,F,0
2862,1,6,1,1,F,1
2863,2,2,1,1,F,3
2864,1,4,1,1,F,7
2865,2,4,1,1,F,2
2867,1,2,0,0,F,0
2868,2,7,0,0,M,0
2869,1,1,0,0,M,0
2870,2,7,1,1,M,2
2871,2,9,1,1,F,0
2873,1,9,1,1,F,15
2874,1,2,1,1,M,2
2875,1,9,1,1,F,10
2879,1,3,0,0,M,0
2880,0,3,0,0,F,8
2883,1,8,1,1,F,14
2885,1,8,1,1,F,13
2886,1,7,1,1,F,9
2887,1,1,0,0,M,0
2891,2,5,1,1,M,1
2892,0,1,0,0,F,1
2893,1,8,0,0,F,4
2897,1,7,1,1,F,1
2898,1,3,0,0,M,0
2900,2,7,0,0,M,3
2901,1,9,1,1,F,6
2902,1,1,0,0,M,0
2907,2,6,1,1,F,3
2908,2,5,0,0,F,0
2910,1,4,0,0,M,0
2911,1,2,1,1,M,0
2913,1,10,0,0,M,18
2914,1,9,0,0,F,1
2915,1,4,1,1,F,2
2917,1,4,1,0,M,3
2922,0,7,0,0,M,5
2923,1,1,0,0,M,0
2925,0,1,0,0,M,0
2926,2,3,1,1,F,0
2927,1,5,1,1,F,7
2928,1,2,0,0,M,1
2929,2,3,0,0,F,0
2930,1,10,1,1,M,10
2931,1,2,0,0,F,0
2932,1,2,0,0,F,2
2933,1,8,1,1,F,8
2934,1,3,1,1,F,1
2935,0,1,0,0,M,0
2936,1,4,0,0,F,1
2937,2,5,1,1,F,0
2938,1,1,0,0,F,1
2939,2,6,0,0,M,6
2943,1,1,0,0,F,0
2946,1,3,0,0,F,1
2951,1,4,0,0,F,0
2952,2,3,0,0,F,0
2954,2,4,0,0,F,0
2955,1,2,0,0,M,1
2956,0,5,0,0,M,9
2959,1,7,0,0,M,2
2961,1,5,1,1,F,0
2962,1,1,0,0,M,1
2963,1,4,0,0,F,0
2964,2,2,1,1,F,1
2965,1,5,0,0,M,3
2968,1,3,1,1,M,4
2969,0,1,1,1,M,3
2970,1,2,0,0,F,0
2972,0,1,0,0,F,0
2974,0,5,1,1,F,8
2976,1,5,1,0,M,5
2977,0,7,0,0,M,1
2979,1,8,0,0,F,9
2982,0,9,1,1,F,5
2983,1,4,0,0,F,0
2984,0,3,0,0,M,5
2985,0,1,1,1,F,0
2988,0,1,0,0,F,2
2990,0,1,0,0,M,0
2991,0,3,1,1,F,4
2992,1,1,0,0,F,0
2993,2,8,1,1,F,2
2996,2,4,0,0,F,0
2997,1,9,1,1,F,21
2998,2,4,0,0,M,0
3003,1,4,0,0,F,1
3004,1,8,1,1,F,8
3005,2,6,0,0,F,1
3009,0,4,0,0,M,8
3010,0,1,0,0,M,0
3014,2,7,1,1,F,1
3015,0,1,1,1,M,1
3019,0,2,1,1,M,0
3020,0,9,0,0,F,2
3021,1,8,1,1,F,11
3022,1,5,0,0,M,4
3023,1,9,1,1,F,14
3025,1,5,0,0,F,2
3027,0,1,1,1,F,5
3029,1,10,1,1,F,0
3031,1,10,1,1,F,7
3032,1,4,0,0,F,8
3033,1,6,1,0,F,5
3034,1,1,0,0,M,1
3035,1,4,0,0,F,4
3036,1,1,0,0,M,0
3037,2,5,0,0,F,1
3039,1,1,1,1,F,1
3040,0,1,0,0,F,1
3041,1,3,1,1,M,0
3042,1,1,0,0,M,4
3046,1,4,0,0,F,4
3051,0,1,0,0,M,0
3053,1,2,0,0,M,2
3055,0,2,0,0,F,5
3056,1,3,0,0,F,0
3057,1,7,1,1,F,4
3058,1,5,1,0,M,0
3064,1,1,0,0,M,1
3066,1,4,0,0,F,1
3067,1,10,1,1,M,13
3068,1,7,0,0,F,9
3069,1,2,0,0,F,1
3074,1,1,0,0,F,0
3078,1,2,0,0,M,1
3081,1,2,1,0,F,3
3084,0,4,0,0,M,7
3085,2,5,0,0,F,0
3086,1,10,1,1,F,16
3087,1,7,1,1,F,2
3089,2,4,0,0,M,0
3090,1,6,0,0,F,1
3093,2,5,0,0,F,1
3094,1,10,1,1,M,13
3096,0,1,1,0,F,0
3101,1,2,0,0,F,2
3104,1,1,0,0,M,0
3107,0,1,0,0,M,0
3110,2,4,1,1,M,0
3111,1,9,0,0,M,6
3112,1,8,1,0,F,0
3113,1,3,1,1,F,2
3114,1,8,1,1,F,2
3116,2,10,1,1,F,1
3117,2,6,1,1,F,3
3118,1,4,1,0,M,2
3120,2,4,1,1,F,0
3122,0,4,1,0,M,2
3129,0,2,0,0,F,1
3131,1,5,1,1,F,8
3132,1,3,1,1,F,5
3134,2,4,1,1,M,1
3136,1,1,0,0,M,0
3137,0,8,1,0,M,2
3138,1,6,1,1,F,11
3139,1,7,0,0,F,0
3145,1,5,1,1,F,7
3146,1,3,1,1,F,0
3152,1,8,0,0,F,7
3153,1,3,0,0,F,0
3154,1,7,0,0,F,3
3155,1,2,1,1,F,4
3156,0,1,0,0,F,4
3157,2,4,0,0,F,0
3158,1,9,0,0,F,1
3159,1,2,0,0,F,0
3160,2,6,1,1,F,1
3161,1,1,0,0,F,0
3162,1,7,1,1,M,7
3163,1,3,0,0,M,0
3164,1,6,1,1,F,13
3165,1,5,1,1,F,2
3166,2,2,1,1,F,0
3168,1,10,1,1,F,4
3169,0,1,0,0,M,0
3170,1,8,1,1,M,0
3174,2,5,1,1,F,0
3175,0,1,1,1,M,1
3176,1,5,0,0,F,4
3178,2,8,1,1,F,5
3181,2,7,1,1,F,0
3182,1,5,0,0,F,2
3183,1,4,1,1,F,1
3188,0,1,0,0,F,2
3190,2,3,0,0,F,0
3191,1,4,0,0,F,4
3192,1,1,0,0,M,0
3197,1,2,0,0,M,0
3198,2,6,0,0,F,0
3200,1,1,1,1,F,1
3203,2,8,0,0,F,0
3204,2,7,0,0,F,1
3205,0,1,0,0,M,2
3206,1,6,0,0,F,9
3207,0,1,0,0,M,0
3208,1,2,0,0,M,0
3209,2,6,1,0,F,3
3212,1,7,1,1,F,0
3214,1,3,1,1,M,3
3215,0,1,0,0,M,0
3217,1,2,0,0,F,0
3218,1,4,0,0,M,0
3223,0,9,1,1,F,9
3225,2,9,1,1,F,0
3226,1,8,1,0,F,4
3227,1,6,1,1,F,1
3229,1,5,0,0,F,2
3230,0,4,0,0,F,4
3232,0,1,0,0,F,0
3236,1,10,1,1,F,12
3237,1,1,0,0,M,0
3240,1,7,0,0,F,5
3242,2,7,0,0,F,2
3246,1,3,0,0,M,0
3247,1,6,0,0,F,1
3248,0,1,1,1,F,11
3250,0,1,0,0,F,2
