id,group,pred_score,is_recid,groundTruthLabel,c_charge_degree,priors_count
1655,1,2,1,1,M,1
1656,2,2,0,0,M,0
1657,1,1,0,0,F,0
1658,2,1,0,0,M,0
1660,1,10,1,1,F,9
1663,2,1,0,0,M,1
1664,0,8,0,0,M,2
1665,1,6,0,0,M,1
1667,0,5,1,1,M,0
1668,1,9,0,0,M,18
1669,0,10,1,1,F,5
1670,1,6,1,1,F,1
1672,1,8,0,0,F,0
1680,0,2,0,0,F,8
1681,1,2,0,0,F,7
1682,0,1,0,0,F,3
1684,0,7,0,0,F,2
1685,2,6,1,1,F,0
1686,1,5,1,1,F,3
1688,1,8,1,1,M,4
1689,0,1,1,1,M,3
1691,0,10,0,0,M,4
1692,0,1,0,0,M,1
1697,3,5,0,0,F,1
1698,0,3,0,0,M,0
1699,0,2,0,0,F,1
1700,1,3,1,1,M,0
1702,1,9,1,1,F,16
1706,1,5,1,1,M,4
1707,1,2,0,0,F,0
1709,1,9,1,1,M,12
1710,0,2,1,0,M,0
1711,0,1,0,0,M,0
1715,1,6,1,1,F,9
1717,1,6,1,1,F,5
1718,1,9,1,1,F,11
1719,1,1,1,1,F,1
1725,2,3,1,0,F,0
1727,1,1,0,0,F,1
1729,1,2,1,1,M,1
1730,1,4,0,0,F,5
1731,0,1,0,0,F,1
1733,0,7,0,0,M,6
1734,0,1,0,0,M,0
1735,0,1,0,0,M,0
1736,1,7,0,0,F,0
1737,1,9,0,0,F,14
1742,3,4,1,1,M,0
1746,0,3,1,1,M,1
1749,0,1,0,0,M,0
1750,0,3,1,1,F,0
1752,0,7,0,0,F,0
1754,0,1,0,0,M,0
1755,1,7,0,0,F,0
1757,0,1,0,0,M,0
1760,0,5,1,1,F,4
1764,0,4,0,0,M,0
1768,1,1,0,0,F,0
1770,1,2,1,1,F,2
1771,2,3,1,1,F,0
1772,2,2,1,0,F,4
1774,0,2,0,0,M,1
1776,1,9,1,1,F,0
1780,1,5,0,0,F,2
1781,0,3,0,0,M,3
1783,2,4,0,0,F,0
1786,1,9,1,0,M,9
1787,1,5,0,0,F,0
1788,2,10,1,1,F,2
1791,1,8,1,1,F,9
1792,3,9,1,0,F,7
1794,1,2,0,0,F,3
1795,2,6,0,0,F,0
1796,1,3,1,1,F,0
1797,1,9,1,1,F,3
1800,1,5,0,0,M,4
1801,1,3,0,0,M,0
1803,0,4,0,0,M,0
1804,1,4,0,0,M,1
1805,1,5,1,1,F,4
1806,0,5,1,1,F,2
1809,3,4,1,1,M,1
1810,2,1,0,0,M,0
1815,3,2,0,0,M,0
1816,0,10,1,1,F,11
1817,1,4,1,1,F,6
1819,3,6,0,0,F,5
1820,1,1,0,0,F,3
1821,0,3,0,0,M,3
1822,0,3,1,1,F,2
1823,2,1,0,0,F,0
1826,0,1,0,0,M,2
1829,0,5,0,0,F,0
1830,1,10,1,1,M,0
1833,3,3,0,0,F,0
1834,0,4,0,0,F,0
1841,0,3,0,0,M,1
1843,2,2,1,1,M,0
1844,0,6,1,1,F,8
1845,1,2,0,0,F,1
1847,1,1,0,0,M,0
1848,0,2,1,1,F,0
1849,1,6,1,1,F,5
1850,1,6,1,1,F,4
1852,1,7,1,1,F,7
1853,0,4,0,0,F,0
1854,1,4,0,0,F,3
1859,1,3,1,0,M,0
1860,0,6,1,1,F,1
1861,1,8,1,1,F,1
1862,1,2,1,1,M,0
1863,1,6,1,1,F,3
1864,1,2,0,0,M,1
1865,0,1,0,0,F,0
1866,2,2,0,0,M,0
1868,1,9,0,0,M,0
1869,0,1,0,0,M,0
1870,1,3,0,0,F,0
1871,1,8,1,1,F,2
1872,1,1,0,0,M,0
1874,0,4,0,0,M,1
1877,1,5,1,1,M,2
1879,1,9,0,0,F,0
1880,3,10,1,1,F,8
1883,2,1,0,0,M,0
1884,3,4,0,0,F,1
1886,1,3,0,0,F,12
1888,1,5,0,0,M,6
1890,1,4,1,1,M,2
1893,0,8,0,0,M,4
1894,1,2,1,1,M,0
1895,1,10,1,1,F,4
1897,0,7,1,1,F,1
1899,2,1,0,0,M,0
1901,0,1,1,1,F,0
1904,1,4,0,0,F,1
1905,3,1,0,0,F,0
1906,0,4,0,0,M,3
1907,1,3,1,1,F,1
1908,0,10,1,1,M,0
1909,0,2,0,0,M,0
1910,0,1,1,1,F,3
1913,1,4,0,0,F,0
1914,1,5,0,0,F,0
1915,1,8,1,1,F,4
1917,0,3,0,0,F,2
1919,0,1,1,1,F,0
1923,0,6,1,1,M,9
1924,1,10,1,1,F,0
1925,3,1,0,0,M,0
1926,0,2,0,0,M,5
1927,1,3,1,1,F,4
1928,2,9,0,0,F,4
1929,2,5,1,1,M,0
1930,0,3,0,0,M,1
1931,0,1,0,0,M,0
1938,0,5,0,0,M,1
1939,0,2,1,1,F,0
1941,1,1,0,0,M,0
1942,0,1,0,0,M,2
1943,1,3,1,1,F,0
1945,1,2,0,0,F,0
1948,0,1,0,0,F,4
1949,2,5,0,0,F,1
1951,1,3,0,0,F,1
1952,1,6,0,0,M,0
1953,3,2,1,1,F,1
1954,0,1,1,1,M,1
1955,2,1,0,0,F,1
1956,2,2,1,1,M,1
1957,0,1,0,0,M,0
1961,0,8,1,1,F,2
1965,1,9,1,1,F,5
1966,2,5,0,0,F,0
1967,1,2,0,0,F,1
1968,3,2,0,0,F,0
1971,1,5,0,0,F,2
1972,0,2,0,0,M,0
1974,1,1,0,0,F,1
1975,3,1,0,0,F,2
1976,0,5,1,1,F,6
1982,3,1,0,0,M,0
1983,1,1,0,0,F,0
1987,0,2,0,0,M,4
1990,1,1,1,1,F,7
1993,0,7,1,1,F,0
1994,0,10,1,1,M,7
1995,0,1,1,1,F,7
1999,1,1,0,0,M,0
2002,0,5,0,0,M,12
2006,1,8,1,1,F,0
2009,1,4,1,1,M,4
2010,1,3,0,0,M,0
2014,0,2,0,0,M,0
2018,1,10,1,1,F,6
2020,2,7,0,0,M,11
2021,3,1,0,0,M,0
2024,0,5,0,0,F,5
2026,1,2,1,1,F,4
2027,1,7,1,1,F,0
2029,1,3,0,0,F,2
2033,1,4,0,0,F,1
2034,0,2,0,0,F,2
2035,1,4,1,1,F,0
2037,1,2,0,0,M,0
2038,3,3,0,0,F,4
2040,2,4,0,0,F,3
2042,1,1,0,0,F,4
2044,3,2,0,0,M,0
2045,0,3,0,0,M,1
2048,1,10,1,1,F,2
2049,1,4,1,1,F,1
2051,0,7,1,1,F,0
2052,0,1,0,0,F,2
2053,1,7,0,0,M,0
2054,0,2,0,0,F,0
2055,1,9,0,0,F,6
2056,1,4,0,0,F,6
2057,1,9,1,1,F,15
2058,1,7,1,1,F,0
2059,2,1,0,0,F,0
2061,1,2,1,1,F,1
2062,1,4,0,0,F,1
2063,2,9,0,0,F,1
2064,1,6,1,1,F,8
2065,0,2,0,0,M,2
2066,0,4,0,0,F,6
2069,1,3,0,0,F,0
2070,1,8,0,0,M,2
2071,1,9,1,1,M,11
2074,3,1,0,0,M,0
2075,0,6,0,0,M,0
2076,1,10,1,1,F,7
2077,1,7,0,0,M,1
2078,0,5,1,1,F,4
2079,1,2,0,0,M,3
2083,1,8,1,1,F,2
2085,0,2,1,1,F,0
2087,1,6,1,1,M,1
2089,1,1,0,0,F,0
2090,1,4,0,0,M,0
2093,0,2,0,0,M,0
2094,1,4,0,0,M,1
2095,0,1,1,0,F,0
2096,0,6,1,1,F,17
2098,0,1,0,0,M,0
2099,1,2,0,0,F,1
2100,0,1,0,0,M,0
2101,0,2,1,1,F,10
2103,1,4,1,1,F,2
2105,2,1,0,0,F,1
2107,1,7,1,1,F,0
2108,2,7,0,0,F,0
2109,0,5,0,0,F,0
2110,1,9,0,0,F,3
2111,1,2,0,0,M,0
2113,1,9,1,1,F,2
2115,0,1,0,0,M,0
2116,1,5,0,0,F,2
2121,1,4,0,0,F,4
2123,0,6,1,1,M,1
2125,0,3,0,0,M,7
2128,1,3,1,1,F,3
2129,1,4,1,0,F,0
2130,0,1,1,1,M,2
2131,1,8,0,0,F,0
2132,3,1,1,1,F,4
2133,3,4,1,1,F,5
2134,1,9,0,0,M,1
2138,1,10,1,1,F,19
2140,0,1,0,0,F,1
2141,0,2,1,1,F,0
2143,0,4,1,1,F,0
2147,1,2,0,0,F,0
2148,1,10,1,1,F,14
2149,1,1,1,1,F,0
2150,1,8,1,1,F,3
2151,0,4,1,1,M,2
2152,1,2,0,0,F,2
2153,1,8,1,1,F,3
2154,3,6,0,0,F,0
2156,0,5,1,1,F,1
2157,1,3,1,1,M,1
2159,0,1,0,0,M,2
2161,0,3,0,0,M,0
2162,1,4,0,0,M,0
2163,0,2,0,0,F,0
2165,1,1,1,1,M,0
2166,1,8,1,1,F,8
2168,2,3,0,0,M,0
2169,0,4,0,0,F,1
2170,1,8,0,0,F,1
2171,1,7,0,0,F,1
2176,0,3,1,1,M,1
2178,1,4,1,1,F,3
2179,1,1,0,0,M,9
2180,3,2,1,1,F,1
2181,1,9,1,1,F,20
2182,1,6,1,1,F,1
2183,1,1,0,0,M,0
2184,0,5,1,1,M,5
2186,0,2,1,1,F,1
2188,1,3,1,1,M,0
2190,2,5,0,0,M,3
2193,0,3,1,1,F,6
2194,1,3,0,0,M,2
2195,1,6,1,1,F,8
2196,1,2,0,0,M,4
2198,0,1,0,0,F,1
2201,0,1,0,0,F,2
2205,1,6,0,0,M,0
2206,1,7,0,0,M,2
2207,1,6,1,1,F,9
2208,1,7,1,1,F,2
2209,2,3,1,1,F,3
2211,1,7,1,1,F,5
2215,1,5,1,1,F,3
2216,1,2,0,0,F,2
2217,0,4,0,0,F,3
2218,1,2,0,0,M,1
2220,1,4,1,1,M,15
2221,0,2,1,1,M,3
2222,1,1,0,0,M,3
2223,3,1,0,0,F,2
2224,0,6,0,0,F,1
2226,0,6,1,1,M,2
2228,1,4,1,1,F,3
2231,1,9,1,1,M,12
2233,0,8,1,1,F,3
2234,2,1,0,0,F,3
2235,0,7,0,0,F,6
2236,1,1,1,1,F,4
2237,1,7,0,0,F,4
2239,0,7,0,0,M,7
2240,1,9,1,1,F,5
2243,0,2,1,1,M,0
2245,0,8,0,0,F,1
2246,1,8,0,0,F,1
2247,1,10,1,1,F,6
2248,1,9,0,0,F,1
2250,1,10,1,1,F,15
2252,3,1,0,0,M,1
2256,0,3,0,0,F,0
2258,0,6,1,1,F,0
2259,1,3,0,0,F,5
2261,1,1,0,0,F,1
2262,1,3,1,1,M,0
2263,3,3,0,0,F,2
2268,0,7,0,0,F,5
2269,1,6,0,0,F,1
2272,2,10,0,0,F,4
2274,0,4,1,1,M,14
2276,3,1,0,0,M,6
2277,0,9,1,1,M,5
2278,0,1,1,1,M,0
2279,1,7,0,0,M,2
2281,2,1,1,1,M,0
2282,1,3,0,0,F,2
2283,1,10,1,1,M,8
2284,0,1,0,0,M,0
2285,1,3,0,0,F,7
2286,2,4,0,0,M,2
2287,1,9,1,1,M,12
2289,0,10,1,1,M,3
2290,1,2,1,1,F,1
2291,0,1,0,0,M,1
2292,0,1,0,0,F,0
2293,0,2,0,0,F,0
2294,0,3,0,0,F,0
2297,0,8,1,1,F,5
2299,0,7,1,1,F,4
2300,0,6,1,1,F,13
2301,1,9,1,1,F,5
2303,0,1,0,0,M,0
2306,0,1,0,0,M,1
2307,0,7,0,0,M,11
2309,2,6,1,1,F,0
2310,1,2,0,0,F,3
2311,3,2,1,1,F,2
2316,0,1,0,0,M,0
2317,1,5,1,1,F,6
2318,0,5,1,1,F,0
2320,1,4,1,1,F,0
2321,1,6,1,1,M,7
2322,1,7,0,0,F,15
2324,2,3,1,1,M,0
2326,1,8,1,0,F,12
2327,1,9,1,1,F,14
2328,3,2,0,0,M,0
2329,1,10,1,1,F,14
2332,0,1,0,0,F,0
2334,2,4,1,1,F,1
2335,1,6,1,1,F,4
2336,1,9,1,1,F,2
2338,2,1,0,0,M,0
2339,0,7,1,1,F,1
2342,1,8,0,0,F,11
2343,0,1,0,0,F,3
2344,1,7,1,1,M,2
2349,1,9,0,0,F,3
2350,1,10,1,1,M,7
2352,1,1,0,0,M,0
2353,0,1,0,0,M,0
2354,1,3,1,1,F,0
2355,1,3,1,1,M,0
2356,0,1,1,1,F,6
2357,1,3,0,0,M,2
2361,0,2,1,1,M,2
2363,0,1,0,0,F,5
2365,0,3,0,0,F,1
2366,2,1,0,0,M,0
2370,1,3,0,0,M,0
2371,0,2,0,0,M,2
2372,1,7,0,0,F,0
2374,1,4,1,0,M,0
2376,1,9,1,1,F,14
2381,2,1,1,1,F,1
2382,1,6,1,1,F,24
2383,3,1,0,0,F,0
2385,1,10,1,1,F,2
2386,1,4,1,1,M,0
2387,0,8,1,1,F,0
2388,3,7,0,0,F,0
2389,1,1,0,0,M,3
2390,1,8,1,1,F,15
2392,1,4,1,1,F,10
2393,1,3,0,0,F,0
2394,0,5,1,1,F,2
2396,0,4,0,0,M,0
2398,0,1,0,0,F,1
2399,2,5,1,1,M,2
2400,1,8,0,0,F,11
2401,1,1,0,0,M,2
2402,1,7,1,1,F,15
2405,1,3,0,0,F,0
2406,1,1,0,0,F,1
2407,2,6,1,1,F,0
2408,0,1,0,0,M,1
2410,2,4,0,0,M,2
2411,1,5,0,0,F,6
2412,0,4,0,0,F,6
2415,2,1,0,0,M,1
2418,0,1,0,0,F,0
2420,0,2,1,1,M,0
2421,0,2,0,0,M,1
2422,1,2,0,0,F,1
2425,0,7,1,1,F,11
2427,1,10,1,1,F,9
2428,1,9,0,0,F,12
2429,0,3,0,0,F,1
2430,1,1,1,1,F,8
2431,0,4,0,0,F,0
2432,1,1,0,0,F,0
2437,3,2,0,0,F,3
2438,3,1,0,0,M,0
2439,1,5,0,0,M,1
2441,3,2,0,0,F,0
2442,1,9,1,1,F,8
2443,3,6,0,0,F,3
2444,1,6,0,0,M,2
2445,1,5,1,1,F,5
2446,0,3,1,1,F,0
2448,1,8,1,1,F,0
2451,0,1,0,0,M,0
2453,0,7,1,1,M,5
2454,3,1,0,0,F,1
2456,0,6,0,0,F,9
2457,3,1,0,0,M,0
2459,1,5,0,0,F,0
2460,0,4,1,1,F,3
2462,1,2,0,0,M,1
2464,1,9,0,0,F,12
2465,1,7,0,0,F,2
2467,1,6,0,0,F,6
2470,1,2,0,0,F,8
2471,2,6,0,0,F,4
2474,1,7,1,1,F,8
2475,3,1,0,0,F,1
2476,1,8,1,1,F,13
2477,0,6,1,1,F,9
2478,1,3,0,0,F,0
2479,1,7,1,1,M,8
2480,1,1,0,0,F,1
2482,1,1,0,0,M,0
2484,0,1,0,0,M,0
2485,1,2,0,0,F,2
2486,0,6,0,0,M,7
2487,1,5,1,1,F,1
2488,0,1,1,1,M,0
2489,2,6,0,0,F,0
2490,1,5,1,1,F,8
2493,0,6,1,1,F,6
2494,1,7,1,1,F,2
2495,0,5,0,0,F,0
2496,3,9,0,0,F,1
2497,3,1,0,0,F,2
2498,0,2,0,0,M,2
2499,0,7,1,1,F,3
2501,1,2,0,0,F,0
2502,2,1,0,0,F,0
2503,1,5,1,1,F,7
2504,0,2,1,1,M,0
2507,1,6,0,0,M,5
2509,1,5,1,1,F,1
2511,2,3,0,0,M,2
2512,1,7,1,1,F,21
2513,1,10,1,1,F,13
2514,1,9,1,1,F,23
2515,1,10,0,0,F,11
2516,1,3,0,0,F,1
2518,2,8,0,0,F,5
2519,1,7,1,1,F,24
2521,1,5,0,0,F,1
2523,1,3,0,0,F,19
2524,3,6,0,0,M,0
2525,0,2,0,0,F,0
2526,0,1,0,0,M,0
2529,1,2,1,1,M,0
2530,1,6,1,1,F,0
2532,1,7,0,0,M,6
2533,0,6,1,1,M,0
2534,0,1,1,1,F,1
2536,1,10,0,0,M,27
2537,1,2,0,0,M,0
2538,0,1,0,0,M,1
2540,0,3,0,0,F,0
2541,0,2,0,0,F,1
2543,1,8,0,0,F,24
2544,0,9,1,1,F,13
2546,1,4,0,0,F,0
2548,1,6,1,1,F,1
2549,1,1,0,0,M,1
2550,0,3,0,0,F,0
2554,0,2,0,0,F,8
2556,1,7,0,0,F,0
2560,0,9,1,1,F,0
2561,0,10,1,1,F,2
2562,2,4,0,0,M,7
2564,3,1,1,1,M,3
2566,1,9,1,0,M,2
2567,0,6,0,0,M,1
2568,1,9,1,1,F,14
2569,0,2,0,0,M,0
2571,1,8,1,1,F,4
2572,1,5,1,1,F,2
2573,0,6,1,1,F,4
2574,0,7,1,0,F,2
2575,0,6,1,1,F,1
2576,0,5,1,1,F,1
2578,3,4,1,1,F,23
2579,1,1,0,0,M,0
2580,0,1,0,0,F,1
2583,0,3,0,0,F,4
2584,1,7,0,0,F,3
2586,0,1,0,0,F,1
2588,2,3,0,0,F,3
2589,2,4,0,0,F,5
2591,1,6,1,1,M,3
2592,0,3,1,1,M,0
2593,1,5,0,0,F,3
2594,1,1,0,0,F,1
2595,2,1,0,0,M,0
2599,3,2,0,0,M,1
2602,1,2,0,0,F,6
2604,1,6,1,1,F,7
2606,1,9,0,0,F,10
2607,0,1,0,0,M,0
2608,1,3,1,1,M,0
2609,1,7,0,0,F,9
2610,1,2,0,0,F,1
2611,1,2,1,0,M,1
2612,1,3,0,0,F,1
2613,0,1,0,0,F,0
2614,0,4,0,0,F,6
2615,1,1,0,0,F,0
2616,2,5,0,0,F,2
2618,1,9,1,1,F,27
2619,1,3,0,0,F,3
2620,1,9,1,1,M,7
2621,0,7,1,1,F,1
2623,1,2,0,0,F,8
2624,1,2,1,1,F,0
2630,1,6,1,0,F,8
2632,0,1,0,0,F,4
2633,1,9,1,1,F,15
2634,0,6,1,1,F,7
2637,0,8,1,1,F,7
2638,0,4,0,0,M,0
2639,1,2,0,0,M,0
2641,3,3,0,0,M,0
2642,2,9,1,0,F,1
2643,0,1,0,0,F,0
2644,0,3,1,1,M,1
2649,0,1,0,0,F,1
2650,1,1,0,0,F,0
2651,1,2,0,0,M,4
2654,1,7,0,0,M,3
2655,1,3,0,0,F,0
2656,0,1,0,0,F,1
2657,1,1,0,0,M,1
2658,0,3,0,0,F,2
2664,1,8,1,1,F,0
2667,0,5,0,0,F,0
2668,0,4,0,0,F,3
2669,0,3,0,0,M,4
2671,1,8,1,1,F,7
2672,1,9,1,1,F,5
2673,1,2,1,0,F,1
2676,0,4,1,1,F,2
2677,0,5,0,0,F,2
2678,1,3,0,0,M,0
2679,0,2,0,0,M,0
2680,1,8,0,0,F,0
2681,1,3,0,0,F,1
2682,1,2,0,0,F,1
2683,0,1,0,0,M,0
2685,1,5,0,0,F,0
2687,0,1,0,0,M,0
2688,1,1,1,1,F,3
2689,1,2,0,0,M,2
2690,0,1,1,1,F,4
2691,1,1,0,0,M,0
2692,2,1,1,1,F,3
2696,1,4,0,0,F,2
2698,0,1,1,1,F,0
2700,1,4,0,0,F,0
2703,1,7,0,0,F,3
2704,1,2,1,1,F,0
2708,1,6,0,0,M,5
2711,0,1,1,1,F,0
2713,0,2,0,0,M,4
2714,2,6,0,0,M,1
2716,0,5,1,1,F,5
2718,1,3,1,1,F,0
2719,1,4,1,1,F,1
2720,2,1,0,0,M,1
2721,3,10,1,1,F,24
2722,2,9,0,0,F,12
2723,1,6,1,1,F,4
2724,0,2,1,1,F,6
2728,3,3,0,0,M,0
2731,2,4,0,0,F,0
2732,1,7,1,1,F,23
2733,3,1,0,0,F,1
2735,1,10,1,1,F,13
2737,1,8,1,1,F,9
2738,3,1,0,0,M,0
2745,0,7,0,0,F,0
2746,0,1,1,1,M,1
2748,0,1,0,0,M,0
2749,1,5,0,0,M,7
2750,1,7,0,0,F,5
2751,2,1,0,0,F,2
2752,0,5,0,0,M,0
2753,1,9,1,1,F,5
2754,0,9,0,0,M,0
2758,1,2,0,0,F,0
2759,0,7,0,0,M,6
2760,1,5,0,0,F,2
2762,1,7,1,1,F,3
2764,0,4,0,0,M,2
2765,1,2,0,0,M,0
2766,1,8,1,1,F,8
2767,0,1,1,1,M,2
2770,3,4,0,0,F,0
2771,0,1,0,0,M,3
2772,1,8,1,1,M,2
2773,1,7,1,1,M,14
2775,0,7,1,1,M,9
2776,0,6,0,0,M,9
2777,1,3,0,0,M,1
2779,0,1,0,0,F,3
2780,0,1,0,0,M,0
2782,1,9,1,1,M,19
2786,1,4,1,0,F,1
2787,1,5,1,1,F,0
2788,0,1,0,0,F,0
2790,0,4,0,0,M,0
2792,1,10,0,0,M,5
2793,1,10,0,0,F,11
2794,0,4,1,1,M,4
2797,1,2,1,1,M,0
2800,1,7,0,0,M,0
2802,0,1,0,0,M,0
2804,1,4,1,1,M,10
2807,2,10,1,1,F,11
2809,1,3,0,0,F,0
2814,0,3,1,1,M,5
2817,0,9,0,0,F,1
2819,1,10,1,1,F,0
2820,0,1,0,0,M,0
2821,0,4,0,0,F,3
2824,2,8,1,1,F,9
2825,0,3,1,1,F,1
2828,1,7,1,1,M,0
2829,2,3,0,0,F,1
2830,1,1,0,0,F,4
2836,3,1,1,1,F,1
2837,1,1,0,0,M,3
2841,0,5,0,0,M,3
2842,1,3,1,1,F,0
2843,0,1,0,0,M,0
2844,2,10,1,1,F,3
2845,0,7,1,1,F,10
2846,0,1,1,1,F,1
2848,0,8,1,1,M,0
2851,3,5,0,0,F,6
2852,1,8,0,0,F,0
2854,1,9,1,1,F,19
2855,1,3,1,1,M,1
2856,1,6,0,0,F,6
2857,1,9,0,0,F,2
2859,0,8,1,1,F,11
2860,1,1,0,0,F,0
2862,1,6,1,1,F,1
2863,3,2,1,1,F,3
2864,1,4,1,1,F,7
2865,1,4,1,1,F,2
2867,0,2,0,0,F,0
2868,0,7,0,0,M,0
2869,2,1,0,0,M,0
2870,1,7,1,1,M,2
2871,1,9,1,1,F,0
2873,0,9,1,1,F,15
2874,1,2,1,1,M,2
2875,1,9,1,1,F,10
2879,0,3,0,0,M,0
2880,0,3,0,0,F,8
2883,1,8,1,1,F,14
2885,1,8,1,1,F,13
2886,1,7,1,1,F,9
2887,1,1,0,0,M,0
2891,2,5,1,1,M,1
2892,1,1,0,0,F,1
2893,1,8,0,0,F,4
2897,0,7,1,1,F,1
2898,0,3,0,0,M,0
2900,1,7,0,0,M,3
2901,1,9,1,1,F,6
2902,0,1,0,0,M,0
2907,1,6,1,1,F,3
2908,1,5,0,0,F,0
2910,0,4,0,0,M,0
2911,1,2,1,1,M,0
2913,1,10,0,0,M,18
2914,1,9,0,0,F,1
2915,0,4,1,1,F,2
2917,0,4,1,0,M,3
2922,1,7,0,0,M,5
2923,3,1,0,0,M,0
2925,2,1,0,0,M,0
2926,1,3,1,1,F,0
2927,1,5,1,1,F,7
2928,1,2,0,0,M,1
2929,0,3,0,0,F,0
2930,1,10,1,1,M,10
2931,1,2,0,0,F,0
2932,1,2,0,0,F,2
2933,1,8,1,1,F,8
2934,1,3,1,1,F,1
2935,0,1,0,0,M,0
2936,1,4,0,0,F,1
2937,0,5,1,1,F,0
2938,1,1,0,0,F,1
2939,1,6,0,0,M,6
2943,0,1,0,0,F,0
2946,0,3,0,0,F,1
2951,1,4,0,0,F,0
2952,1,3,0,0,F,0
2954,0,4,0,0,F,0
2955,1,2,0,0,M,1
2956,0,5,0,0,M,9
2959,1,7,0,0,M,2
2961,1,5,1,1,F,0
2962,1,1,0,0,M,1
2963,0,4,0,0,F,0
2964,0,2,1,1,F,1
2965,2,5,0,0,M,3
2968,1,3,1,1,M,4
2969,0,1,1,1,M,3
2970,3,2,0,0,F,0
2972,1,1,0,0,F,0
2974,1,5,1,1,F,8
2976,1,5,1,0,M,5
2977,1,7,0,0,M,1
2979,1,8,0,0,F,9
2982,1,9,1,1,F,5
2983,0,4,0,0,F,0
2984,1,3,0,0,M,5
2985,0,1,1,1,F,0
2988,0,1,0,0,F,2
2990,0,1,0,0,M,0
2991,1,3,1,1,F,4
2992,1,1,0,0,F,0
2993,2,8,1,1,F,2
2996,3,4,0,0,F,0
2997,1,9,1,1,F,21
2998,2,4,0,0,M,0
3003,1,4,0,0,F,1
3004,1,8,1,1,F,8
3005,1,6,0,0,F,1
3009,2,4,0,0,M,8
3010,0,1,0,0,M,0
3014,1,7,1,1,F,1
3015,0,1,1,1,M,1
3019,0,2,1,1,M,0
3020,1,9,0,0,F,2
3021,1,8,1,1,F,11
3022,1,5,0,0,M,4
3023,1,9,1,1,F,14
3025,1,5,0,0,F,2
3027,1,1,1,1,F,5
3029,1,10,1,1,F,0
3031,0,10,1,1,F,7
3032,1,4,0,0,F,8
3033,3,6,1,0,F,5
3034,1,1,0,0,M,1
3035,0,4,0,0,F,4
3036,1,1,0,0,M,0
3037,2,5,0,0,F,1
3039,0,1,1,1,F,1
3040,1,1,0,0,F,1
3041,0,3,1,1,M,0
3042,1,1,0,0,M,4
3046,1,4,0,0,F,4
3051,1,1,0,0,M,0
3053,1,2,0,0,M,2
3055,1,2,0,0,F,5
3056,1,3,0,0,F,0
3057,1,7,1,1,F,4
3058,1,5,1,0,M,0
3064,0,1,0,0,M,1
3066,1,4,0,0,F,1
3067,1,10,1,1,M,13
3068,1,7,0,0,F,9
3069,0,2,0,0,F,1
3074,0,1,0,0,F,0
3078,0,2,0,0,M,1
3081,1,2,1,0,F,3
3084,1,4,0,0,M,7
3085,1,5,0,0,F,0
3086,2,10,1,1,F,16
3087,1,7,1,1,F,2
3089,1,4,0,0,M,0
3090,1,6,0,0,F,1
3093,0,5,0,0,F,1
3094,1,10,1,1,M,13
3096,1,1,1,0,F,0
3101,1,2,0,0,F,2
3104,3,1,0,0,M,0
3107,0,1,0,0,M,0
3110,0,4,1,1,M,0
3111,1,9,0,0,M,6
3112,1,8,1,0,F,0
3113,2,3,1,1,F,2
3114,3,8,1,1,F,2
3116,1,10,1,1,F,1
3117,1,6,1,1,F,3
3118,1,4,1,0,M,2
3120,2,4,1,1,F,0
3122,0,4,1,0,M,2
3129,1,2,0,0,F,1
3131,2,5,1,1,F,8
3132,2,3,1,1,F,5
3134,1,4,1,1,M,1
3136,0,1,0,0,M,0
3137,0,8,1,0,M,2
3138,1,6,1,1,F,11
3139,2,7,0,0,F,0
3145,1,5,1,1,F,7
3146,2,3,1,1,F,0
3152,0,8,0,0,F,7
3153,0,3,0,0,F,0
3154,3,7,0,0,F,3
3155,3,2,1,1,F,4
3156,0,1,0,0,F,4
3157,0,4,0,0,F,0
3158,1,9,0,0,F,1
3159,0,2,0,0,F,0
3160,1,6,1,1,F,1
3161,2,1,0,0,F,0
3162,0,7,1,1,M,7
3163,0,3,0,0,M,0
3164,1,6,1,1,F,13
3165,0,5,1,1,F,2
3166,0,2,1,1,F,0
3168,1,10,1,1,F,4
3169,0,1,0,0,M,0
3170,1,8,1,1,M,0
3174,3,5,1,1,F,0
3175,0,1,1,1,M,1
3176,1,5,0,0,F,4
3178,0,8,1,1,F,5
3181,0,7,1,1,F,0
3182,1,5,0,0,F,2
3183,1,4,1,1,F,1
3188,3,1,0,0,F,2
3190,1,3,0,0,F,0
3191,1,4,0,0,F,4
3192,0,1,0,0,M,0
3197,3,2,0,0,M,0
3198,3,6,0,0,F,0
3200,1,1,1,1,F,1
3203,0,8,0,0,F,0
3204,3,7,0,0,F,1
3205,0,1,0,0,M,2
3206,1,6,0,0,F,9
3207,3,1,0,0,M,0
3208,1,2,0,0,M,0
3209,1,6,1,0,F,3
3212,1,7,1,1,F,0
3214,2,3,1,1,M,3
3215,0,1,0,0,M,0
3217,0,2,0,0,F,0
3218,3,4,0,0,M,0
3223,0,9,1,1,F,9
3225,1,9,1,1,F,0
3226,1,8,1,0,F,4
3227,0,6,1,1,F,1
3229,0,5,0,0,F,2
3230,1,4,0,0,F,4
3232,1,1,0,0,F,0
3236,1,10,1,1,F,12
3237,0,1,0,0,M,0
3240,1,7,0,0,F,5
3242,1,7,0,0,F,2
3246,0,3,0,0,M,0
3247,0,6,0,0,F,1
3248,0,1,1,1,F,11
3250,0,1,0,0,F,2
